t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,theta,phi,sign_label,sign_AB,sign_BC,sign_AC,J_tri_norm,J_tot_analytic
0.02,0.8660254037844386,0.8660254037844386,0.5,0.08282222428903295,0.39706110370265496,1.6838892359921558,0.34641016151377546,4.237787497619825,1.2990381056766578,0.2554905098164211,0.19667668615720726,1.7027699230585614e-07,0.0,3.7242838881873187e-07,2.7002197255932003e-08,0.020353421043606237,0.036161088374232216,0.0182531813068369,0.007275258687920643,0.17741033298920508,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.04156583991731499,0.40130007098951903,1.6844080663472778,0.34641016151377546,4.241418829320185,1.299038105676658,0.25670636914929257,0.19761265510804735,1.7677179696513895e-07,0.0,3.7242844199833486e-07,2.7002200808645682e-08,0.020356976258769248,0.03563405621500055,0.018240280540266125,0.007257015876349712,0.17741033298920508,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,3.082414261826591e-17,0.4027171607647446,1.6845827045371156,0.34641016151377546,4.242640687119285,1.2990381056766578,0.2579461154146646,0.1985670122280999,1.7929720473814971e-07,0.0,3.72428460040678e-07,2.700220247398022e-08,0.02035805059523877,0.035292332321304395,0.018235745122350742,0.007250692957695033,0.17741033298920508,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6897534837681683,0.0,1.5887857412595552,0.34641016151377546,4.242640687119284,1.2990381056766576,0.23412911328948885,0.1802326754437531,-3.730515183260993e-08,3.730515183260993e-08,3.724243223860936e-07,2.7001886282462806e-08,0.020253914464616725,0.03763989225652641,0.020620918189847574,0.011222238601256821,0.25482066597841013,0.0,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6875314754320313,0.04557638585084754,1.5890951083377698,0.34641016151377546,4.241171625661551,1.2990381056766576,0.2330675381952352,0.17941547455517662,-3.6157570568728626e-08,3.6157570568728626e-08,3.724250359033707e-07,2.7001940239301803e-08,0.02025699735914059,0.03810873307935241,0.020619840850630042,0.011216427273933282,0.25482066597841013,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.680872894909082,0.09089407281831388,1.5900158390735057,0.34641016151377546,4.236794732478668,1.2990381056766576,0.23221563277194723,0.1787596774545641,-3.274941024445392e-08,3.274941024445392e-08,3.724257300920045e-07,2.700199375205159e-08,0.02026557765990477,0.03878208329293229,0.020616038349644795,0.011198531117033369,0.25482066597841013,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6698004252414976,0.1356932028634818,1.5915259171760159,0.34641016151377546,4.229600941954204,1.2990381056766578,0.23158124163133287,0.17827132292682377,-2.7109438649767082e-08,2.7109438649767082e-08,3.7242640210209635e-07,2.7002044933333025e-08,0.020279416580074407,0.03941559361375632,0.02060940394758542,0.011168901199683815,0.25482066597841013,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6543530208793951,0.17971174064874582,1.5935889728342774,0.34641016151377546,4.21974195202005,1.2990381056766576,0.2311698670913393,0.1779546466582864,-1.9288238165831234e-08,1.9288238165831234e-08,3.7242704620992863e-07,2.7002094449279923e-08,0.020298128180849202,0.03998176012346706,0.020599788484479378,0.011128129361117792,0.25482066597841013,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6345875755482555,0.22268473494019694,1.5961547912982628,0.34641016151377546,4.207430219617157,1.2990381056766576,0.2309845160974862,0.1778119633966922,-9.362568345209942e-09,9.362568345209942e-09,3.7242766126639053e-07,2.700214207784768e-08,0.02032119049895459,0.04047082070866987,0.020587035517439845,0.011077051234630231,0.25482066597841013,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6105811431299073,0.26434399244922585,1.5991600674448379,0.34641016151377546,4.192938530665101,1.2990381056766576,0.23102554997912975,0.17784355129350926,2.5587555579745643e-09,0.0,3.724282444555863e-07,2.7002186042679455e-08,0.020347960662412706,0.040876418210076745,0.02057102561078107,0.011016748665356027,0.25482066597841013,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.5824335940486085,0.30441828693825324,1.6025294428188206,0.34641016151377546,4.176598740538223,1.2990381056766578,0.2312905502604335,0.1780475486051706,1.6327617314276407e-08,0.0,3.724287920148058e-07,2.7002228009109785e-08,0.02037769356589375,0.041193311654928635,0.020551725308136416,0.010948549724244352,0.25482066597841013,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.55027055291486,0.34263421025246804,1.606176863411823,0.34641016151377546,4.158799200224507,1.2990381056766578,0.23177421654844743,0.17841987508728102,3.174838271638072e-08,0.0,3.724293033311278e-07,2.7002266755893345e-08,0.020409563554881056,0.041416849873394584,0.020529235591090957,0.010874024068224287,0.25482066597841013,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.514246426844325,0.3787177479197461,1.610007291874307,0.34641016151377546,4.139980338656643,1.2990381056766578,0.23246831416129524,0.1789541916787764,4.864502799310655e-08,0.0,3.7242977633752827e-07,2.7002303171208553e-08,0.020442688524241654,0.041542871815382326,0.020503834242441763,0.010794971050596864,0.25482066597841013,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.47454730082504387,0.4123966286273729,1.6139187959672696,0.34641016151377546,4.120627879848003,1.2990381056766576,0.2333616892746104,0.1796419121616562,6.654017870029536e-08,0.0,3.7243020830145333e-07,2.700233592278778e-08,0.020476155185758984,0.04156775121796626,0.020476006527113406,0.010713397828711922,0.25482066597841013,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.43139345083240344,0.443403453568248,1.617805015427589,0.34641016151377546,4.108941243614158,1.2990381056766578,0.23444036766224077,0.18047227917161277,8.513463169994201e-08,0.0,3.724306001023627e-07,2.700236612085405e-08,0.02050904581964918,0.04148850509209267,0.020446459043706885,0.010631484853320324,0.25482066597841013,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.3850412120392399,0.4714795589773958,1.6215579824655773,0.34641016151377546,4.13647912966911,1.2990381056766578,0.23568774943304507,0.18143251410648756,1.0396991421418218e-07,0.0,3.724309492571067e-07,2.700239276620664e-08,0.020540463964039385,0.04130293801265031,0.02041611257233883,0.010551536669987645,0.25482066597841013,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.3357839436346287,0.4963795055059827,1.6250712383495105,0.34641016151377546,4.162150268693221,1.2990381056766576,0.23708490656611295,0.18250804616899016,1.2251575726721642e-07,0.0,3.724312524719442e-07,2.7002415969867855e-08,0.020569559356716324,0.041009814248911376,0.02038607133981672,0.010475917014097733,0.25482066597841013,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.2839518579713299,0.5178760257156279,1.6282431527089607,0.34641016151377546,4.185239306673846,1.2990381056766578,0.2386109828198451,0.18368282021685167,1.4017719524543284e-07,0.0,3.724315096424147e-07,2.7002435842859995e-08,0.02059555076918485,0.04060906921480621,0.020357568383604682,0.01040696877487583,0.25482066597841013,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.22991053274171272,0.5357652020764155,1.6309803172259434,0.34641016151377546,4.20509772557149,1.2990381056766578,0.24024368730322496,0.18493967671416697,1.563075082790375e-07,0.0,3.724317231682115e-07,2.7002451941093852e-08,0.020617746115051374,0.0401021209902017,0.020331889545593736,0.010346921470325478,0.25482066597841013,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.17405800047174816,0.5498715998617185,1.6332008560300506,0.34641016151377546,4.221163687282294,1.2990381056766576,0.2419598644593867,0.18626079050494976,1.7022552073575723e-07,0.0,3.724318894924039e-07,2.7002464708658636e-08,0.020635559343521077,0.03949253048417189,0.020310281802937397,0.010297791194076079,0.25482066597841013,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.11682040594114766,0.5600530499653148,1.6348374763199838,0.34641016151377546,4.232979796376835,1.2990381056766576,0.2437361153926628,0.1876281491109168,1.812312417065143e-07,0.0,3.724320085784716e-07,2.700247392350974e-08,0.020648523875370924,0.03878824505787464,0.02029385466713014,0.0102612801865425,0.25482066597841013,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.05864633135396427,0.5662047725352686,1.6358400787904068,0.34641016151377546,4.240207972129706,1.2990381056766573,0.24554943937238655,0.1890240465613455,1.8860082934636937e-07,0.0,3.7243208115589635e-07,2.7002479474624863e-08,0.02065630256566605,0.03801531532480566,0.020283485606711928,0.010238684751517768,0.25482066597841013,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,4.3495057630163344e-17,0.5682625574713793,1.636177761056569,0.34641016151377546,4.242640687119285,1.2990381056766578,0.24737786084127816,0.19043156606435432,1.914448889848682e-07,0.0,3.7243210300960415e-07,2.7002480917914795e-08,0.020658694258499522,0.03744461976858615,0.02027974120618756,0.010230820689267388,0.25482066597841013,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.8634140339621211,0.0,1.501504647331222,0.34641016151377546,4.242640687119285,1.2990381056766576,0.2172580358625233,0.1672453139851163,-5.647264614539987e-08,5.647264614539987e-08,3.724262952934823e-07,2.700203705074955e-08,0.02028448304969554,0.0389877580741115,0.021784208608144767,0.014046698692638243,0.3322309989676152,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.8607276189081128,0.0570575391434796,1.5019628501649638,0.34641016151377546,4.240338031733007,1.2990381056766578,0.21583263510529058,0.1661480399705944,-5.5219791626635e-08,5.5219791626635e-08,3.724271861111345e-07,2.7002104774354052e-08,0.020289656965477902,0.0396415926958301,0.021785939806561957,0.014040959061159292,0.3322309989676152,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.8526720620192233,0.11382864125567255,1.5033274410725606,0.34641016151377546,4.2334688191339405,1.2990381056766578,0.21467839213680553,0.1652595033191743,-5.149555973022598e-08,5.149555973022598e-08,3.7242805014178074e-07,2.7002171498757832e-08,0.020304191045582176,0.04051453003308378,0.02179031087315281,0.014023151073937807,0.3322309989676152,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.8392590833754865,0.17002341109955166,1.5055684078280238,0.34641016151377546,4.222150191320583,1.2990381056766576,0.21380747851814133,0.16458907370293877,-4.532480252525724e-08,4.532480252525724e-08,3.7242888190119565e-07,2.700223411533642e-08,0.020327685660567398,0.04133054557891836,0.021796815306763032,0.013993589933423015,0.3322309989676152,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.8205103850335213,0.22534525677986364,1.5086358816158922,0.34641016151377546,4.20658021336583,1.2990381056766578,0.2132294815060892,0.1641441313956066,-3.675245138164515e-08,3.675245138164515e-08,3.724296784033927e-07,2.7002295732714288e-08,0.02035949289213996,0.042064681189159,0.0218046716038466,0.013952812005416928,0.3322309989676152,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.7964608466203544,0.2794880948727489,1.5124604208458445,0.34641016151377546,4.187041727633772,1.2990381056766578,0.2129510745142704,0.16392981359337877,-2.5848993039356363e-08,2.5848993039356363e-08,3.7243043578835447e-07,2.7002353686356173e-08,0.020398734310012556,0.04270673940078678,0.021812904390993523,0.013901583351855254,0.3322309989676152,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.767162875382058,0.33213422919969626,1.5169535182165133,0.34641016151377546,4.163906954143373,1.2990381056766578,0.21297564070986347,0.16394872465956362,-1.271822315024404e-08,1.271822315024404e-08,3.7243115274887464e-07,2.7002408753418194e-08,0.020444325235087032,0.04324900875222334,0.021820446347452355,0.01384090956710091,0.3322309989676152,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.7326917666994311,0.38295313792251534,1.522008432685629,0.34641016151377546,4.137642005409819,1.2990381056766576,0.2133028761178239,0.16420063059406276,2.4934250735183845e-09,0.0,3.7243182632958863e-07,2.700245993469963e-08,0.02049500492991086,0.04368442078490576,0.021826251118819494,0.013772044736119978,0.3322309989676152,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6931518644579419,0.43160140117532186,1.5275014642552647,0.34641016151377546,4.108810215016141,1.2990381056766578,0.21392840712222363,0.16468216458576493,1.9586081036362916e-08,0.0,3.72432454428212e-07,2.7002508007356596e-08,0.020549372022925765,0.044006177645273016,0.021829406672420202,0.01369649668519676,0.3322309989676152,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.6486832311145556,0.4777239851884831,1.5332937943024536,0.34641016151377546,4.078072922821979,1.2990381056766578,0.214843464071265,0.16538657575356874,3.829514795795831e-08,0.0,3.7243303345205126e-07,2.7002552194232976e-08,0.020605924312309738,0.04420774982248522,0.02182923858649496,0.01361602512380934,0.3322309989676152,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.5994684491963529,0.520957061576882,1.5392340037860714,0.34641016151377546,4.046186159824963,1.2990381056766576,0.2160346566528996,0.16630355623045331,5.828036845645571e-08,0.0,3.7243356395913677e-07,2.7002593272484887e-08,0.02066310188464302,0.04428301599270351,0.021825393379283443,0.013532628893150848,0.3322309989676152,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.5457390880037561,0.5609324756811429,1.5451613525943018,0.34641016151377546,4.026538598715896,1.2990381056766576,0.21748389664666717,0.1674191816978161,7.911705029535968e-08,0.0,3.7243404361600943e-07,2.700262946575549e-08,0.02071933222699566,0.04422647922584899,0.021817893058068537,0.013448518498921855,0.3322309989676152,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.48778129464495773,0.5972838815321163,1.5509098534268255,0.34641016151377546,4.07092329227252,1.2990381056766578,0.21916850861391082,0.16871599659484032,1.0035905095159014e-07,0.0,3.724344697919797e-07,2.700266232835702e-08,0.020773075811100605,0.044033533643520625,0.02180715367282562,0.013366070595846892,0.3322309989676152,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
0.02,0.8660254037844386,0.8660254037844386,0.5,0.42593992395590957,0.6296544335620404,1.556313103291269,0.34641016151377546,4.11235347302279,1.2990381056766578,0.2210615585551753,0.17017326711907826,1.2125104378007073e-07,0.0,3.724348410627432e-07,2.700269030597724e-08,0.02082286993132144,0.04370076878532644,0.021793963025917813,0.01328776227880678,0.3322309989676152,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,1.2990381056766578
