t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,include_D_transverse,env_label,J_tot_analytic
0.14,0.25,0.25,0.25,-0.2774331552761415,-1.6625657512714487,-0.39863011307818547,0.2,1.2089315208798064,0.10825317547305481,0.006528872695255187,0.06031114252976609,7.274243077153768e-06,0.0,1.9500681929771806e-05,1.8126529290896087e-06,0.5538144383576147,0.24354192358900345,0.13396608103061095,0.0569425747355648,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.3385653278272813,1.4054493450270127,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.13919198884940145,-1.6797974946961376,-0.39863011307818547,0.2,1.2207836807231958,0.10825317547305482,0.00684886081188651,0.06326706613415929,1.0012087077434498e-05,0.0,1.950037830020456e-05,1.8126226772885445e-06,0.5523769987398723,0.23537740599404122,0.128854203235534,0.05008977125053432,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.3385653278272813,1.4881228359109546,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.0321044725916682e-16,-1.6855545179398002,-0.39863011307818547,0.2,1.2247448713915887,0.10825317547305481,0.0071557600088382346,0.06610207947774582,1.1512009593922734e-05,0.0,1.950027809237234e-05,1.8126126934969733e-06,0.5519963070690865,0.23155976147965512,0.1268985184873062,0.047649211240799426,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.3385653278272813,1.5707963267948966,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.7113340951194236,-0.0,-0.2670872795207277,0.2,1.224744871391589,0.10825317547305482,0.0077934104353658135,0.07199244180421906,-1.0201500372268379e-05,1.0201500372268379e-05,1.9522256628008917e-05,1.8148025908715226e-06,0.4728911326879274,0.20485922204856027,0.10485460110080883,0.031953130604246566,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.0,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.7054890215496188,-0.14132084945944812,-0.2670872795207277,0.2,1.220661381691921,0.10825317547305481,0.007267428770136986,0.06713363130808032,-1.0449902432825866e-05,1.0449902432825866e-05,1.952077079705292e-05,1.8146545396335867e-06,0.4748794702979896,0.21098030787940714,0.10946973552381799,0.036461629320804156,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.08267349088394192,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.687993728619513,-0.281676334219632,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.006751609747749574,0.062368699285224295,-1.0843368381417145e-05,1.0843368381417145e-05,1.9519200846142832e-05,1.8144981073220379e-06,0.4805449554364948,0.22224020203232567,0.1192709500880684,0.04752917766405742,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.16534698176788384,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.6589677269198124,-0.42010768400105036,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.006262810723871872,0.057853367316977614,-1.1018517651995073e-05,1.1018517651995073e-05,1.9517561031923094e-05,1.814334714800303e-06,0.4887038589058699,0.23386605288441437,0.12938452875635398,0.06147228641465888,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.24802047265182575,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.6186092934741048,-0.5556692723171541,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305482,0.005821469721750687,0.053776433774912244,-1.0902934160629383e-05,1.0902934160629383e-05,1.951586791536385e-05,1.8141660125259307e-06,0.49832662970172187,0.24451212906795022,0.13825644311157165,0.07641294013165856,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.3306939635357677,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.5671941173057369,-0.6874350760621021,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.005450825373735649,0.050352567949310714,-1.051885804287964e-05,1.051885804287964e-05,1.9514140078635635e-05,1.8139938519068366e-06,0.5085962649740723,0.2537359506293837,0.14561838331955687,0.09150180538583225,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.4133674544197096,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.505073416202242,-0.8145050011875489,-0.2670872795207277,0.2,1.2100959435346887,0.10825317547305481,0.005174267796566449,0.047797838483309624,-9.905463218924882e-06,9.905463218924882e-06,1.9512397777242174e-05,1.813820251106435e-06,0.5188513393670892,0.2613467704199009,0.1514983497519012,0.10629816251816941,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.4960409453036515,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.432671537541719,-0.9360110312576787,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.005010437591514587,0.04628443987550028,-9.103124078800634e-06,9.103124078800634e-06,1.9510662550388486e-05,1.813647356407877e-06,0.5285514543149046,0.2672488705099247,0.15596652629569657,0.12053360834704321,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.5787144361875934,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.3504830595699582,-1.0511231568816193,-0.2670872795207277,0.2,1.2100959435346887,0.10825317547305482,0.004967305710883519,0.04588600462921224,-8.150740188353347e-06,8.150740188353347e-06,1.9508956784583673e-05,1.8134773980271746e-06,0.5372622171964339,0.27139374399543365,0.1590777383634042,0.1340238935338005,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.6613879270715354,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.2590694129295272,-1.1590550455191986,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305482,0.0050384172204299485,0.04654290461607803,-7.0849281544897875e-06,7.0849281544897875e-06,1.9507303270825517e-05,1.8133126473696137e-06,0.5446499231063303,0.27376222342852885,0.1608611504710046,0.1443998664008034,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.7440614179554773,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.1590550455191988,-1.2590694129295272,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305482,0.005204088563465736,0.04807331092805753,-5.9388814255637045e-06,5.9388814255637045e-06,1.9505724733017424e-05,1.8131553680689194e-06,0.5504806076736685,0.2743568495930798,0.16132079533090143,0.13388057620688612,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.8267349088394192,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.0511231568816193,-1.3504830595699582,-0.2670872795207277,0.2,1.2100959435346887,0.10825317547305482,0.005436926182217882,0.0502241727178819,-4.7403662607746815e-06,4.7403662607746815e-06,1.9504243367704615e-05,1.8130077712452675e-06,0.5546209287108314,0.2731987487447407,0.1604379105776331,0.12247892605425749,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.9094083997233612,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.9360110312576789,-1.432671537541719,-0.2670872795207277,0.2,1.2100959435346887,0.10825317547305484,0.005708301818436912,0.0527310334638429,-3.508329298009543e-06,3.508329298009543e-06,1.9502880393952033e-05,1.8128719715404529e-06,0.5570397858894195,0.2703275124911976,0.15817305243539362,0.11029512651796139,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,0.992081890607303,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.814505001187549,-1.505073416202242,-0.2670872795207277,0.2,1.2100959435346887,0.10825317547305482,0.005993065030779035,0.055361563340659344,-2.2468663602454477e-06,2.2468663602454477e-06,1.950165562439261e-05,1.8127499421538573e-06,0.5578104897986262,0.2658045753309223,0.15446839409565394,0.09746102033630298,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.074755381491245,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.6874350760621022,-1.5671941173057369,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.0062719221788092175,0.05793753533235019,-9.33513820251181e-07,9.33513820251181e-07,1.9500587072924308e-05,1.8126434779830447e-06,0.5571141414459935,0.2597228813386381,0.1492534504574643,0.08415708621685808,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.1574288723751869,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.5556692723171542,-1.6186092934741048,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305482,0.006532146967423358,0.06034138896044918,5.05169417800941e-07,0.0,1.9499690595958472e-05,1.8125541587643568e-06,0.5552461006825529,0.25223100578641844,0.1424659272021588,0.07064888499914633,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.2401023632591288,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.42010768400105053,-1.6589677269198124,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.006767383176682697,0.0625144079802736,2.244226396888874e-06,0.0,1.949897958848951e-05,1.8124833188748468e-06,0.5526294427332932,0.2435965186858655,0.13412960916423614,0.05737287836874935,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.3227758541430708,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.2816763342196322,-1.687993728619513,-0.2670872795207277,0.2,1.2100959435346885,0.10825317547305481,0.006976982265264178,0.0644506014237043,4.6333185618191775e-06,0.0,1.9498464723911346e-05,1.812432021353061e-06,0.5498413286436015,0.23439194105692696,0.12463974633899663,0.04515125559114815,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.4054493450270127,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-0.14132084945944823,-1.7054890215496188,-0.2670872795207277,0.2,1.220661381691921,0.10825317547305481,0.00716504091580984,0.06618781282395991,7.982865507728966e-06,0.0,1.9498153747510104e-05,1.8124010378040012e-06,0.5476456598693703,0.22608088516094038,0.11568924537036736,0.035685380046561646,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.4881228359109546,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.0478899109298671e-16,-1.7113340951194236,-0.2670872795207277,0.2,1.224744871391589,0.10825317547305482,0.007339167920864992,0.0677963291958283,1.0485556877559835e-05,0.0,1.9498051337263134e-05,1.8123908340772488e-06,0.5469092989703519,0.22219760516247034,0.11166838412964136,0.03196112416836032,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4159756608164864,1.5707963267948966,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.726863862826446,-0.0,-0.13394476198838154,0.2,1.224744871391589,0.10825317547305481,0.008285755792433493,0.07654053339521566,-8.627343270095472e-06,8.627343270095472e-06,1.9520549412532934e-05,1.8146324807233327e-06,0.46759267110829456,0.1955111412831223,0.08354525677386605,0.016035146130278833,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.0,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.7209657472264333,-0.14260328751203138,-0.13394476198838154,0.2,1.221077147590576,0.10825317547305481,0.007924005623015849,0.07319882847213295,-9.584468162486143e-06,9.584468162486143e-06,1.9519031901395595e-05,1.814481273565427e-06,0.4701744610778863,0.20153900865485253,0.09547521561377748,0.023997915349855802,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.08267349088394192,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.7033116905365533,-0.28423244997252434,-0.13394476198838154,0.2,1.221077147590576,0.10825317547305481,0.00757255293401472,0.06995224759849744,-1.0565632757344291e-05,1.0565632757344291e-05,1.95174295657054e-05,1.8143216156119024e-06,0.47678179503752904,0.21287655327884966,0.11205083141685752,0.03910187826439897,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.16534698176788384,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.6740222878649762,-0.42392001659179224,-0.13394476198838154,0.2,1.221077147590576,0.1082531754730548,0.007244197718172165,0.06691903204239318,-1.0993536821707676e-05,1.0993536821707676e-05,1.951575694323326e-05,1.8141549557038061e-06,0.48578000401162014,0.22459850248752938,0.1253965265044549,0.055538666873230086,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.24802047265182575,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.6332976155310124,-0.5607117796484964,-0.13394476198838154,0.2,1.2210771475905762,0.10825317547305481,0.006953141463861896,0.06423036953398745,-1.1001362203192764e-05,1.1001362203192764e-05,1.9514030898561565e-05,1.813982973053463e-06,0.49610287850643925,0.23533961062127767,0.13589829107793708,0.07205109205375253,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.3306939635357677,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.5814158643409773,-0.6936733126959365,-0.13394476198838154,0.2,1.221077147590576,0.1082531754730548,0.006713863527364554,0.06202001463722139,-1.0691378133341286e-05,1.0691378133341286e-05,1.951227033047556e-05,1.813807552264457e-06,0.5069500564226224,0.24465583862847057,0.14416536123716242,0.08820983306607155,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.4133674544197096,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.5187314392629025,-0.8218963536421775,-0.13394476198838154,0.2,1.221077147590576,0.1082531754730548,0.006539205283811971,0.06040659089432105,-1.0132903118181097e-05,1.0132903118181097e-05,1.951049581930892e-05,1.813630743585648e-06,0.5176733857305621,0.25235740186991507,0.1505799793344253,0.10378311945546011,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.4960409453036515,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.445672538481242,-0.9445050091011038,-0.13394476198838154,0.2,1.2210771475905762,0.10825317547305481,0.006437936742620907,0.05947111218204742,-9.379770488703346e-06,9.379770488703346e-06,1.9508729231955088e-05,1.8134547256076772e-06,0.5277393229217621,0.258349725908512,0.15536746570500207,0.11861006366825591,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.5787144361875934,1.732050807568877,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.3627382283690856,-1.06066173763239,-0.13394476198838154,0.2,1.221077147590576,0.10825317547305482,0.006412521960875885,0.05923634048473727,-8.478554763923224e-06,8.478554763923224e-06,1.9506993280611345e-05,1.813281761076091e-06,0.5367161985618669,0.26258496189299463,0.15865552556571966,0.13256567893413004,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.6613879270715354,1.7320508075688772,True,D_with_TF,0.10825317547305482
0.14,0.25,0.25,0.25,-1.270495034358783,-1.1695730709987935,-0.13394476198838154,0.2,1.221077147590576,0.10825317547305481,0.006458006845547639,0.059656511851286016,-7.471868202559589e-06,7.471868202559589e-06,1.9505311071103243e-05,1.8131141523713978e-06,0.5442707777579563,0.26504376950320574,0.16050750336219927,0.1433088477259758,ferro_interaction_dominated,"ferromagnetic-like, interaction-dominated",-1.0,ferro_like_all_negative,0.25,1.0,1.7320508075688772,1.4933859938056915,0.7440614179554773,1.732050807568877,True,D_with_TF,0.10825317547305482
